innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,5,2,Gujarat Titans,N Rana,LH Ferguson,KN Ananthapadmanabhan,,upheld,False
2,16,6,Kolkata Knight Riders,UT Yadav,Rashid Khan,UV Gandhe,,upheld,False
