innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,MS Wade,12,6,Shubman Gill,0,2,12,8
1,Gujarat Titans,2,V Shankar,2,7,Shubman Gill,1,2,3,9
1,Gujarat Titans,3,HH Pandya,25,14,Shubman Gill,12,10,38,23
1,Gujarat Titans,4,A Manohar,43,28,HH Pandya,42,27,86,55
1,Gujarat Titans,5,DA Miller,31,14,HH Pandya,20,11,53,25
2,Rajasthan Royals,1,JC Buttler,28,11,D Padikkal,0,1,28,12
2,Rajasthan Royals,2,JC Buttler,20,11,R Ashwin,8,8,28,19
2,Rajasthan Royals,3,SV Samson,3,3,JC Buttler,6,2,9,5
2,Rajasthan Royals,4,SV Samson,8,8,HE van der Dussen,1,1,9,9
2,Rajasthan Royals,5,HE van der Dussen,5,9,SO Hetmyer,9,9,16,18
2,Rajasthan Royals,6,R Parag,5,6,SO Hetmyer,20,8,26,14
2,Rajasthan Royals,7,JDS Neesham,9,9,R Parag,13,10,22,19
2,Rajasthan Royals,8,JDS Neesham,8,6,M Prasidh Krishna,1,2,9,8
2,Rajasthan Royals,9,YS Chahal,5,8,M Prasidh Krishna,3,5,8,13
2,Rajasthan Royals,10,KR Sen,0,3,M Prasidh Krishna,0,0,0,3
