innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,61,1,30,12.2,10,10
1,Gujarat Titans,middle,89,1,54,9.89,12,13
1,Gujarat Titans,powerplay,42,2,36,7.0,7,16
2,Rajasthan Royals,death,25,3,30,5.0,2,15
2,Rajasthan Royals,middle,65,3,54,7.22,5,18
2,Rajasthan Royals,powerplay,65,3,36,10.83,12,16
