innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,MS Wade,12,6,3,0,200.0,run out (HE van der Dussen),1
1,Gujarat Titans,Shubman Gill,13,14,2,0,92.86,c SO Hetmyer b R Parag,2
1,Gujarat Titans,V Shankar,2,7,0,0,28.57,c SV Samson b KR Sen,3
1,Gujarat Titans,HH Pandya,87,52,8,4,167.31,not out,4
1,Gujarat Titans,A Manohar,43,28,4,2,153.57,c R Ashwin b YS Chahal,5
1,Gujarat Titans,DA Miller,31,14,5,1,221.43,not out,6
2,Rajasthan Royals,JC Buttler,54,24,8,3,225.0,b LH Ferguson,1
2,Rajasthan Royals,D Padikkal,0,1,0,0,0.0,c Shubman Gill b Yash Dayal,2
2,Rajasthan Royals,R Ashwin,8,8,0,1,100.0,c DA Miller b LH Ferguson,3
2,Rajasthan Royals,SV Samson,11,11,0,1,100.0,run out (HH Pandya),4
2,Rajasthan Royals,HE van der Dussen,6,10,0,0,60.0,c MS Wade b Yash Dayal,5
2,Rajasthan Royals,SO Hetmyer,29,17,2,1,170.59,c R Tewatia b Mohammed Shami,6
2,Rajasthan Royals,R Parag,18,16,1,1,112.5,c Shubman Gill b LH Ferguson,7
2,Rajasthan Royals,JDS Neesham,17,15,1,0,113.33,c & b HH Pandya,8
2,Rajasthan Royals,M Prasidh Krishna,4,7,0,0,57.14,not out,9
2,Rajasthan Royals,YS Chahal,5,8,0,0,62.5,c V Shankar b Yash Dayal,10
2,Rajasthan Royals,KR Sen,0,3,0,0,0.0,not out,11
