innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,78,2,30,15.6,14,6
1,Kings XI Punjab,middle,115,0,54,12.78,17,9
1,Kings XI Punjab,powerplay,38,2,36,6.33,6,21
2,Chennai Super Kings,death,68,2,30,13.6,10,4
2,Chennai Super Kings,middle,73,3,54,8.11,7,10
2,Chennai Super Kings,powerplay,46,1,36,7.67,6,16
