innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,PA Patel,3,2.1
1,Sunrisers Hyderabad,2,S Dhawan,4,2.6
1,Sunrisers Hyderabad,3,CL White,5,3.4
1,Sunrisers Hyderabad,4,GH Vihari,49,11.3
1,Sunrisers Hyderabad,5,DJG Sammy,105,17.2
1,Sunrisers Hyderabad,6,BB Samantray,125,19.3
1,Sunrisers Hyderabad,7,DW Steyn,129,19.6
1,Sunrisers Hyderabad,8,KV Sharma,136,20.5
1,Sunrisers Hyderabad,9,A Mishra,136,20.6
2,Rajasthan Royals,1,R Dravid,39,8.3
2,Rajasthan Royals,2,AM Rahane,40,9.4
2,Rajasthan Royals,3,SV Samson,51,12.5
2,Rajasthan Royals,4,SR Watson,61,14.3
2,Rajasthan Royals,5,STR Binny,65,14.6
2,Rajasthan Royals,6,Sachin Baby,75,16.5
2,Rajasthan Royals,7,JP Faulkner,82,17.3
2,Rajasthan Royals,8,BJ Hodge,85,18.1
2,Rajasthan Royals,9,KK Cooper,112,20.4
