match_number,date,opponent,catches,stumpings,run_outs
12,2012-04-11,Rajasthan Royals,1,0,0
28,2012-04-22,Kings XI Punjab,1,0,0
40,2012-04-29,Deccan Chargers,1,0,0
49,2012-05-06,Chennai Super Kings,1,0,0
