match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Delhi Capitals,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,lbw b Avesh Khan,2
8,2021-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",36,33,4,1,109.09,not out,2
12,2021-04-19,Rajasthan Royals,"Wankhede Stadium, Mumbai",33,17,4,2,194.12,c R Parag b CH Morris,2
15,2021-04-21,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",95,60,9,4,158.33,not out,2
19,2021-04-25,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",50,41,5,1,121.95,c DT Christian b HV Patel,2
23,2021-04-28,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",56,38,6,1,147.37,lbw b Rashid Khan,2
27,2021-05-01,Mumbai Indians,"Arun Jaitley Stadium, Delhi",50,28,2,4,178.57,c JJ Bumrah b KA Pollard,2
30,2021-09-19,Mumbai Indians,Dubai International Cricket Stadium,0,3,0,0,0.0,c AF Milne b TA Boult,2
35,2021-09-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,31,26,2,2,119.23,c Navdeep Saini b GJ Maxwell,2
38,2021-09-26,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",43,30,7,0,143.33,c LH Ferguson b M Prasidh Krishna,2
44,2021-09-30,Sunrisers Hyderabad,Sharjah Cricket Stadium,41,36,3,2,113.89,c S Kaul b JO Holder,2
47,2021-10-02,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",25,19,2,1,131.58,st SV Samson b R Tewatia,2
50,2021-10-04,Delhi Capitals,Dubai International Cricket Stadium,10,8,2,0,125.0,c SS Iyer b AR Patel,2
53,2021-10-07,Punjab Kings,Dubai International Cricket Stadium,76,55,8,2,138.18,c KL Rahul b Mohammed Shami,2
57,2021-10-10,Delhi Capitals,Dubai International Cricket Stadium,1,2,0,0,50.0,b A Nortje,2
60,2021-10-15,Kolkata Knight Riders,Dubai International Cricket Stadium,86,59,7,3,145.76,c VR Iyer b Shivam Mavi,2
