match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2025-03-22,Kolkata Knight Riders,"Eden Gardens, Kolkata",10,10,1,0,100.0,c Ramandeep Singh b SP Narine,3
8,2025-03-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",27,14,2,2,192.86,c RD Gaikwad b R Ashwin,3
14,2025-04-02,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",4,3,1,0,133.33,b Mohammed Siraj,3
20,2025-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",37,22,2,3,168.18,c WG Jacks b V Puthur,3
24,2025-04-10,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",1,8,0,0,12.5,c AR Patel b Mukesh Kumar,3
28,2025-04-13,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",40,28,5,1,142.86,not out,3
37,2025-04-20,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",61,35,6,4,174.29,c N Wadhera b Harpreet Brar,3
42,2025-04-24,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",50,27,4,3,185.19,c N Rana b Sandeep Sharma,3
46,2025-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",0,2,0,0,0.0,b AR Patel,3
52,2025-05-03,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",17,15,1,1,113.33,c RA Jadeja b M Pathirana,3
