match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",24,15,2,1,160.0,c AS Raut b A Singh,1
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,7,7,1,0,100.0,run out (EJG Morgan),1
11,2011-04-14,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",11,9,2,0,122.22,c DL Vettori b Z Khan,2
15,2011-04-16,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",45,36,5,1,125.0,c Sunny Singh b PC Valthaty,2
19,2011-04-19,Delhi Daredevils,Feroz Shah Kotla,8,5,2,0,160.0,b IK Pathan,2
27,2011-04-24,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",25,22,5,0,113.64,b SL Malinga,2
32,2011-04-27,Kochi Tuskers Kerala,Nehru Stadium,4,9,0,0,44.44,c RV Gomez b RP Singh,2
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19,27,0,0,70.37,b SB Jakati,2
42,2011-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",54,45,4,1,120.0,b JH Kallis,2
46,2011-05-05,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",29,18,5,0,161.11,c AM Salvi b AB Agarkar,1
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",24,17,1,2,141.18,c JD Ryder b Yuvraj Singh,1
59,2011-05-14,Mumbai Indians,Wankhede Stadium,27,18,2,1,150.0,not out,7
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,28,25,4,0,112.0,st RV Uthappa b Yuvraj Singh,2
67,2011-05-21,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,95,57,14,1,166.67,not out,1
