innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,MA Agarwal,13,3.2
1,Delhi Daredevils,2,KD Karthik,44,6.2
1,Delhi Daredevils,3,KM Jadhav,44,6.6
1,Delhi Daredevils,4,MK Tiwary,67,10.3
1,Delhi Daredevils,5,JP Duminy,91,13.3
1,Delhi Daredevils,6,KP Pietersen,93,14.4
1,Delhi Daredevils,7,JDS Neesham,110,17.6
1,Delhi Daredevils,8,Mohammed Shami,111,18.2
1,Delhi Daredevils,9,Imran Tahir,115,18.6
1,Delhi Daredevils,10,JD Unadkat,115,19.1
2,Kings XI Punjab,1,V Sehwag,13,3.2
2,Kings XI Punjab,2,GJ Maxwell,16,4.2
2,Kings XI Punjab,3,M Vohra,112,14.2
