match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2012-04-06,Kings XI Punjab,Sawai Mansingh Stadium,28,24,3,0,116.67,c JP Faulkner b Harmeet Singh,1
7,2012-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,26,24,2,2,108.33,"run out (Iqbal Abdulla, R Bhatia)",1
12,2012-04-11,Mumbai Indians,Wankhede Stadium,3,5,0,0,60.0,c TL Suman b MM Patel,1
15,2012-04-13,Kolkata Knight Riders,Eden Gardens,28,27,5,0,103.7,c MK Tiwary b Shakib Al Hasan,1
18,2012-04-15,Royal Challengers Bangalore,M Chinnaswamy Stadium,25,32,2,0,78.12,st AB de Villiers b DL Vettori,1
20,2012-04-17,Deccan Chargers,Sawai Mansingh Stadium,42,24,7,1,175.0,b DT Christian,1
26,2012-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",26,28,3,1,92.86,c DE Bollinger b SB Jakati,1
30,2012-04-23,Royal Challengers Bangalore,Sawai Mansingh Stadium,58,42,8,0,138.1,c TM Dilshan b KP Appanna,1
39,2012-04-29,Delhi Daredevils,Feroz Shah Kotla,40,38,5,0,105.26,c AB Agarkar b IK Pathan,1
43,2012-05-01,Delhi Daredevils,Sawai Mansingh Stadium,57,43,7,0,132.56,b M Morkel,1
48,2012-05-05,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",46,39,8,0,117.95,c P Awana b RJ Harris,1
52,2012-05-08,Pune Warriors,Subrata Roy Sahara Stadium,14,16,2,0,87.5,c MJ Clarke b WD Parnell,1
56,2012-05-10,Chennai Super Kings,Sawai Mansingh Stadium,4,9,1,0,44.44,c MEK Hussey b BW Hilfenhaus,1
60,2012-05-13,Pune Warriors,Sawai Mansingh Stadium,21,20,4,0,105.0,c RV Uthappa b A Nehra,1
68,2012-05-18,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",39,36,5,0,108.33,c CA Lynn b MS Gony,1
72,2012-05-20,Mumbai Indians,Sawai Mansingh Stadium,5,5,1,0,100.0,c KD Karthik b DS Kulkarni,1
