match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2017-04-09,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,lbw b MJ McClenaghan,8
11,2017-04-13,Kings XI Punjab,Eden Gardens,37,18,4,3,205.56,c AR Patel b VR Aaron,1
14,2017-04-15,Sunrisers Hyderabad,Eden Gardens,6,9,1,0,66.67,b B Kumar,1
18,2017-04-17,Delhi Daredevils,Feroz Shah Kotla,1,1,0,0,100.0,not out,8
23,2017-04-21,Gujarat Lions,Eden Gardens,42,17,9,1,247.06,c JP Faulkner b SK Raina,1
27,2017-04-23,Royal Challengers Bangalore,Eden Gardens,34,17,6,1,200.0,c YS Chahal b STR Binny,1
30,2017-04-26,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,16,11,3,0,145.45,"run out (SN Thakur, MS Dhoni)",1
32,2017-04-28,Delhi Daredevils,Eden Gardens,4,4,1,0,100.0,b K Rabada,1
37,2017-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,4,0,0,25.0,c DA Warner b Mohammed Siraj,1
41,2017-05-03,Rising Pune Supergiant,Eden Gardens,0,6,0,0,0.0,c & b JD Unadkat,1
46,2017-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,54,17,6,4,317.65,c KM Jadhav b A Choudhary,2
49,2017-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",18,10,4,0,180.0,b MM Sharma,1
54,2017-05-13,Mumbai Indians,Eden Gardens,0,4,0,0,0.0,c HH Pandya b TG Southee,1
59,2017-05-19,Mumbai Indians,M Chinnaswamy Stadium,10,10,0,1,100.0,st PA Patel b KV Sharma,2
