match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2017-04-08,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2.0,0,32,0,16.0,3,0,0
9,2017-04-11,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3.0,0,11,3,3.67,10,0,0
15,2017-04-15,Kings XI Punjab,Feroz Shah Kotla,3.0,0,16,1,5.33,9,0,0
18,2017-04-17,Kolkata Knight Riders,Feroz Shah Kotla,2.5,0,26,1,9.18,6,1,0
21,2017-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,33,0,11.0,2,0,0
25,2017-04-22,Mumbai Indians,Wankhede Stadium,4.0,0,18,2,4.5,13,1,0
32,2017-04-28,Kolkata Knight Riders,Eden Gardens,3.0,0,36,0,12.0,5,0,0
36,2017-04-30,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,0,9,0,9.0,2,0,0
40,2017-05-02,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,23,1,5.75,9,1,0
42,2017-05-04,Gujarat Lions,Feroz Shah Kotla,2.0,0,23,0,11.5,1,0,0
45,2017-05-06,Mumbai Indians,Feroz Shah Kotla,4.0,0,37,1,9.25,9,0,0
50,2017-05-10,Gujarat Lions,Green Park,2.0,0,27,1,13.5,2,0,0
52,2017-05-12,Rising Pune Supergiant,Feroz Shah Kotla,3.0,0,26,0,8.67,4,1,0
56,2017-05-14,Royal Challengers Bangalore,Feroz Shah Kotla,2.0,0,26,0,13.0,3,0,0
