innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,27,2,6.75,9,2,0
1,Sunrisers Hyderabad,BB Sran,3.0,0,28,0,9.33,8,1,0
1,Sunrisers Hyderabad,BCJ Cutting,3.0,0,20,2,6.67,7,0,0
1,Sunrisers Hyderabad,Bipul Sharma,3.0,0,21,1,7.0,8,0,0
1,Sunrisers Hyderabad,MC Henriques,3.0,0,27,0,9.0,6,0,0
1,Sunrisers Hyderabad,TA Boult,4.0,0,39,1,9.75,11,2,0
2,Gujarat Lions,DJ Bravo,4.0,0,32,2,8.0,9,0,0
2,Gujarat Lions,DR Smith,2.0,0,29,1,14.5,2,0,0
2,Gujarat Lions,DS Kulkarni,4.0,0,32,0,8.0,8,0,0
2,Gujarat Lions,P Kumar,3.2,0,32,0,9.6,7,1,0
2,Gujarat Lions,S Kaushik,4.0,0,22,2,5.5,11,0,0
2,Gujarat Lions,SK Raina,2.0,0,15,0,7.5,5,0,0
