innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CA Lynn,5,2.3
1,Kolkata Knight Riders,2,SP Narine,24,5.4
1,Kolkata Knight Riders,3,RV Uthappa,25,6.2
1,Kolkata Knight Riders,4,G Gambhir,31,7.5
1,Kolkata Knight Riders,5,C de Grandhomme,31,7.6
1,Kolkata Knight Riders,6,IR Jaggi,87,15.5
1,Kolkata Knight Riders,7,PP Chawla,94,17.1
1,Kolkata Knight Riders,8,NM Coulter-Nile,100,17.5
1,Kolkata Knight Riders,9,SA Yadav,101,18.1
1,Kolkata Knight Riders,10,AS Rajpoot,107,19.5
2,Mumbai Indians,1,LMP Simmons,11,2.3
2,Mumbai Indians,2,PA Patel,24,3.5
2,Mumbai Indians,3,AT Rayudu,34,6.4
2,Mumbai Indians,4,RG Sharma,88,13.2
