innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,54,2,30,10.8,6,8
1,Mumbai Indians,middle,83,0,54,9.22,10,12
1,Mumbai Indians,powerplay,24,2,36,4.0,3,21
2,Delhi Daredevils,death,56,1,36,9.33,8,7
2,Delhi Daredevils,middle,58,0,35,9.94,8,7
2,Delhi Daredevils,powerplay,51,0,31,9.87,9,12
