innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,W Jaffer,1,1.4
1,Royal Challengers Bangalore,2,CL White,1,1.5
1,Royal Challengers Bangalore,3,JH Kallis,15,4.3
1,Royal Challengers Bangalore,4,V Kohli,69,13.1
1,Royal Challengers Bangalore,5,Misbah-ul-Haq,98,16.3
1,Royal Challengers Bangalore,6,P Kumar,98,16.5
1,Royal Challengers Bangalore,7,DT Patil,102,17.1
1,Royal Challengers Bangalore,8,Z Khan,116,18.2
1,Royal Challengers Bangalore,9,R Dravid,124,19.3
1,Royal Challengers Bangalore,10,A Kumble,126,20.2
2,Kings XI Punjab,1,JR Hopes,11,2.2
2,Kings XI Punjab,2,RR Sarwan,65,9.4
2,Kings XI Punjab,3,Yuvraj Singh,81,11.3
2,Kings XI Punjab,4,SE Marsh,106,15.2
