innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,A Chopra,35,6.6
1,Kolkata Knight Riders,2,SC Ganguly,47,7.5
1,Kolkata Knight Riders,3,Salman Butt,87,14.1
1,Kolkata Knight Riders,4,T Taibu,99,16.4
1,Kolkata Knight Riders,5,LR Shukla,119,18.6
1,Kolkata Knight Riders,6,DJ Hussey,129,20.1
2,Delhi Daredevils,1,V Sehwag,2,1.2
2,Delhi Daredevils,2,G Gambhir,17,3.4
2,Delhi Daredevils,3,AB de Villiers,28,5.2
2,Delhi Daredevils,4,MK Tiwary,28,5.3
2,Delhi Daredevils,5,S Dhawan,43,8.3
2,Delhi Daredevils,6,TM Dilshan,67,12.1
2,Delhi Daredevils,7,MF Maharoof,101,16.6
2,Delhi Daredevils,8,A Mishra,105,18.2
2,Delhi Daredevils,9,PJ Sangwan,105,18.3
2,Delhi Daredevils,10,VY Mahesh,110,18.5
