match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Kochi Tuskers Kerala,MA Agarwal,33,24,2,2,137.5,c R Vinay Kumar b RA Jadeja
3,Kochi Tuskers Kerala,TM Dilshan,1,4,0,0,25.0,c BB McCullum b S Sreesanth
3,Kochi Tuskers Kerala,V Kohli,23,18,4,0,127.78,lbw b R Vinay Kumar
3,Kochi Tuskers Kerala,AB de Villiers,54,40,1,5,135.0,not out
3,Kochi Tuskers Kerala,SS Tiwary,26,24,2,0,108.33,c DPMD Jayawardene b RV Gomez
3,Kochi Tuskers Kerala,AUK Pathan,12,4,3,0,300.0,not out
8,Mumbai Indians,MA Agarwal,0,1,0,0,0.0,b SL Malinga
8,Mumbai Indians,TM Dilshan,59,52,4,2,113.46,not out
8,Mumbai Indians,V Kohli,12,19,2,0,63.16,c DJ Jacobs b KA Pollard
8,Mumbai Indians,AB de Villiers,38,36,3,1,105.56,c & b KA Pollard
8,Mumbai Indians,AUK Pathan,0,2,0,0,0.0,b SL Malinga
8,Mumbai Indians,SS Tiwary,16,10,3,0,160.0,not out
11,Deccan Chargers,MA Agarwal,16,13,2,0,123.08,c A Mishra b MS Gony
11,Deccan Chargers,TM Dilshan,7,8,1,0,87.5,c KC Sangakkara b I Sharma
11,Deccan Chargers,Z Khan,0,3,0,0,0.0,b DW Steyn
11,Deccan Chargers,V Kohli,71,51,5,3,139.22,b MS Gony
11,Deccan Chargers,AB de Villiers,0,7,0,0,0.0,c KC Sangakkara b MS Gony
11,Deccan Chargers,SS Tiwary,7,10,0,0,70.0,c KC Sangakkara b A Mishra
11,Deccan Chargers,CA Pujara,25,15,4,0,166.67,c DT Christian b DW Steyn
11,Deccan Chargers,JJ van der Wath,0,1,0,0,0.0,c KC Sangakkara b DW Steyn
11,Deccan Chargers,DL Vettori,3,6,0,0,50.0,not out
11,Deccan Chargers,R Ninan,3,6,0,0,50.0,c KC Sangakkara b DT Christian
11,Deccan Chargers,S Aravind,2,3,0,0,66.67,not out
14,Chennai Super Kings,MA Agarwal,7,13,1,0,53.85,c JA Morkel b R Ashwin
14,Chennai Super Kings,TM Dilshan,0,1,0,0,0.0,c S Anirudha b JA Morkel
14,Chennai Super Kings,AUK Pathan,14,5,2,1,280.0,b TG Southee
14,Chennai Super Kings,V Kohli,35,28,4,1,125.0,c S Anirudha b SB Jakati
14,Chennai Super Kings,AB de Villiers,65,44,5,2,147.73,c S Anirudha b JA Morkel
14,Chennai Super Kings,SS Tiwary,14,13,0,0,107.69,c MS Dhoni b S Randiv
14,Chennai Super Kings,CA Pujara,2,4,0,0,50.0,c M Vijay b S Randiv
14,Chennai Super Kings,JJ van der Wath,14,10,1,1,140.0,not out
14,Chennai Super Kings,DL Vettori,2,2,0,0,100.0,not out
24,Kolkata Knight Riders,TM Dilshan,38,31,6,0,122.58,b L Balaji
24,Kolkata Knight Riders,CH Gayle,102,55,10,7,185.45,not out
24,Kolkata Knight Riders,V Kohli,30,23,3,1,130.43,not out
30,Delhi Daredevils,CH Gayle,26,14,4,1,185.71,c Y Venugopal Rao b JR Hopes
30,Delhi Daredevils,TM Dilshan,0,1,0,0,0.0,c NV Ojha b AB Dinda
30,Delhi Daredevils,V Kohli,56,38,8,2,147.37,b M Morkel
30,Delhi Daredevils,AB de Villiers,5,2,1,0,250.0,run out (DA Warner)
30,Delhi Daredevils,SS Tiwary,18,20,1,1,90.0,c NV Ojha b M Morkel
30,Delhi Daredevils,CA Pujara,7,12,0,0,58.33,c DA Warner b Y Nagar
30,Delhi Daredevils,DL Vettori,18,19,1,1,94.74,not out
30,Delhi Daredevils,A Mithun,0,2,0,0,0.0,c UT Yadav b M Morkel
30,Delhi Daredevils,J Syed Mohammad,13,10,2,0,130.0,not out
35,Pune Warriors,CH Gayle,49,26,4,4,188.46,lbw b R Sharma
35,Pune Warriors,TM Dilshan,15,19,2,0,78.95,b R Sharma
35,Pune Warriors,V Kohli,67,42,4,4,159.52,c Harpreet Singh b AC Thomas
35,Pune Warriors,AB de Villiers,26,20,1,1,130.0,c R Sharma b AC Thomas
35,Pune Warriors,SS Tiwary,14,8,1,1,175.0,c Harpreet Singh b JE Taylor
35,Pune Warriors,M Kaif,8,5,1,0,160.0,not out
47,Kings XI Punjab,CH Gayle,107,49,10,9,218.37,c RJ Harris b PP Chawla
47,Kings XI Punjab,TM Dilshan,16,9,4,0,177.78,c P Kumar b R McLaren
47,Kings XI Punjab,V Kohli,27,31,4,0,87.1,b PP Chawla
47,Kings XI Punjab,AB de Villiers,27,14,2,2,192.86,not out
47,Kings XI Punjab,SS Tiwary,13,9,2,0,144.44,c & b RJ Harris
47,Kings XI Punjab,AUK Pathan,0,1,0,0,0.0,lbw b RJ Harris
47,Kings XI Punjab,M Kaif,3,4,0,0,75.0,b RJ Harris
47,Kings XI Punjab,A Mithun,6,3,1,0,200.0,not out
50,Kochi Tuskers Kerala,CH Gayle,44,16,3,5,275.0,b R Vinay Kumar
50,Kochi Tuskers Kerala,TM Dilshan,52,31,8,1,167.74,not out
50,Kochi Tuskers Kerala,V Kohli,27,33,3,0,81.82,not out
55,Rajasthan Royals,CH Gayle,70,44,7,4,159.09,not out
55,Rajasthan Royals,TM Dilshan,38,24,8,0,158.33,c LRPL Taylor b SK Warne
55,Rajasthan Royals,V Kohli,39,34,3,1,114.71,not out
58,Kolkata Knight Riders,CH Gayle,38,12,6,2,316.67,c JH Kallis b B Lee
58,Kolkata Knight Riders,LA Pomersbach,16,14,2,0,114.29,c JD Unadkat b JH Kallis
58,Kolkata Knight Riders,V Kohli,15,15,2,0,100.0,c MV Boucher b JH Kallis
58,Kolkata Knight Riders,AB de Villiers,13,13,2,0,100.0,not out
58,Kolkata Knight Riders,M Kaif,15,13,1,0,115.38,c R Bhatia b JD Unadkat
58,Kolkata Knight Riders,KB Arun Karthik,1,2,0,0,50.0,c JD Unadkat b Iqbal Abdulla
58,Kolkata Knight Riders,SS Tiwary,1,5,0,0,20.0,run out (G Gambhir)
63,Kings XI Punjab,CH Gayle,0,7,0,0,0.0,c AC Gilchrist b RJ Harris
63,Kings XI Punjab,SS Tiwary,6,11,1,0,54.55,c DJ Hussey b SJ Srivastava
63,Kings XI Punjab,V Kohli,11,11,2,0,100.0,c KD Karthik b RJ Harris
63,Kings XI Punjab,AB de Villiers,34,27,3,1,125.93,c AC Gilchrist b PP Chawla
63,Kings XI Punjab,AUK Pathan,7,4,0,1,175.0,c DJ Hussey b PC Valthaty
