match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Kochi Tuskers Kerala,A Mithun,1.0,0,19,0,19.0,2
3,Kochi Tuskers Kerala,AUK Pathan,2.0,0,19,0,9.5,3
3,Kochi Tuskers Kerala,DL Vettori,4.0,0,17,1,4.25,11
3,Kochi Tuskers Kerala,DP Nannes,3.0,0,31,1,10.33,5
3,Kochi Tuskers Kerala,TM Dilshan,4.0,0,30,1,7.5,7
3,Kochi Tuskers Kerala,V Kohli,2.0,0,14,1,7.0,4
3,Kochi Tuskers Kerala,Z Khan,4.0,0,28,1,7.0,7
8,Mumbai Indians,A Mithun,3.0,0,31,0,10.33,4
8,Mumbai Indians,AUK Pathan,3.3,0,30,0,8.57,4
8,Mumbai Indians,DL Vettori,4.0,0,18,0,4.5,11
8,Mumbai Indians,DP Nannes,1.0,1,0,1,0.0,6
8,Mumbai Indians,TM Dilshan,1.0,0,12,0,12.0,1
8,Mumbai Indians,V Kohli,2.0,0,15,0,7.5,1
8,Mumbai Indians,Z Khan,4.0,0,36,0,9.0,13
11,Deccan Chargers,DL Vettori,4.0,0,29,0,7.25,7
11,Deccan Chargers,JJ van der Wath,4.0,0,30,1,7.5,14
11,Deccan Chargers,R Ninan,3.0,0,34,1,11.33,3
11,Deccan Chargers,S Aravind,3.0,0,26,0,8.67,4
11,Deccan Chargers,TM Dilshan,2.0,0,22,0,11.0,2
11,Deccan Chargers,Z Khan,4.0,0,32,3,8.0,9
14,Chennai Super Kings,DL Vettori,4.0,0,23,0,5.75,10
14,Chennai Super Kings,JJ van der Wath,4.0,0,49,2,12.25,5
14,Chennai Super Kings,R Ninan,3.0,0,31,2,10.33,5
14,Chennai Super Kings,TM Dilshan,2.0,0,21,0,10.5,0
14,Chennai Super Kings,V Kohli,3.0,0,23,0,7.67,3
14,Chennai Super Kings,Z Khan,4.0,0,33,1,8.25,9
24,Kolkata Knight Riders,CH Gayle,2.0,0,9,0,4.5,5
24,Kolkata Knight Riders,DL Vettori,4.0,0,28,1,7.0,10
24,Kolkata Knight Riders,J Syed Mohammad,4.0,0,20,1,5.0,12
24,Kolkata Knight Riders,S Aravind,3.0,0,37,2,12.33,4
24,Kolkata Knight Riders,TM Dilshan,2.0,0,15,0,7.5,3
24,Kolkata Knight Riders,V Kohli,1.0,0,9,0,9.0,0
