match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2019-03-24,Sunrisers Hyderabad,Eden Gardens,3.0,0,29,0,9.67,5,0,0
6,2019-03-27,Kings XI Punjab,Eden Gardens,2.0,0,26,0,13.0,3,0,0
17,2019-04-05,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,30,1,7.5,7,1,0
21,2019-04-07,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,22,0,5.5,9,1,0
23,2019-04-09,Chennai Super Kings,MA Chidambaram Stadium,3.2,0,24,2,7.2,10,2,0
29,2019-04-14,Chennai Super Kings,Eden Gardens,4.0,1,19,2,4.75,12,1,0
35,2019-04-19,Royal Challengers Bangalore,Eden Gardens,4.0,0,32,1,8.0,6,1,0
38,2019-04-21,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,34,0,8.5,5,0,0
43,2019-04-25,Rajasthan Royals,Eden Gardens,4.0,0,25,2,6.25,10,0,0
47,2019-04-28,Mumbai Indians,Eden Gardens,4.0,0,44,2,11.0,8,0,0
52,2019-05-03,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,29,0,7.25,6,0,0
56,2019-05-05,Mumbai Indians,Wankhede Stadium,4.0,0,33,0,8.25,9,1,0
