match_number,date,opponent,catches,stumpings,run_outs
9,2019-03-30,Mumbai Indians,1,0,0
28,2019-04-13,Royal Challengers Bangalore,1,0,0
48,2019-04-29,Sunrisers Hyderabad,1,0,0
