innings,team,wicket_number,player_out,score,over
1,Gujarat Titans,1,WP Saha,12,3.1
1,Gujarat Titans,2,HH Pandya,50,7.1
1,Gujarat Titans,3,Shubman Gill,91,12.1
1,Gujarat Titans,4,V Shankar,101,13.2
1,Gujarat Titans,5,A Manohar,172,19.1
1,Gujarat Titans,6,DA Miller,205,20.5
2,Mumbai Indians,1,RG Sharma,4,2.6
2,Mumbai Indians,2,Ishan Kishan,43,8.3
2,Mumbai Indians,3,Tilak Varma,45,8.6
2,Mumbai Indians,4,C Green,59,11.2
2,Mumbai Indians,5,TH David,59,11.4
2,Mumbai Indians,6,SA Yadav,90,13.6
2,Mumbai Indians,7,PP Chawla,135,18.1
2,Mumbai Indians,8,N Wadhera,137,18.4
2,Mumbai Indians,9,Arjun Tendulkar,152,20.4
