innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,4,7,0,0,57.14,c Ishan Kishan b Arjun Tendulkar,1
1,Gujarat Titans,Shubman Gill,56,34,7,1,164.71,c SA Yadav b K Kartikeya,2
1,Gujarat Titans,HH Pandya,13,14,1,0,92.86,c SA Yadav b PP Chawla,3
1,Gujarat Titans,V Shankar,19,16,1,1,118.75,c TH David b PP Chawla,4
1,Gujarat Titans,DA Miller,46,22,2,4,209.09,c SA Yadav b JP Behrendorff,5
1,Gujarat Titans,A Manohar,42,21,3,3,200.0,c JP Behrendorff b RP Meredith,6
1,Gujarat Titans,R Tewatia,20,5,0,3,400.0,not out,7
1,Gujarat Titans,Rashid Khan,2,1,0,0,200.0,not out,8
2,Mumbai Indians,RG Sharma,2,8,0,0,25.0,c & b HH Pandya,1
2,Mumbai Indians,Ishan Kishan,13,21,1,0,61.9,c J Little b Rashid Khan,2
2,Mumbai Indians,C Green,33,26,0,3,126.92,b Noor Ahmad,3
2,Mumbai Indians,Tilak Varma,2,3,0,0,66.67,lbw b Rashid Khan,4
2,Mumbai Indians,SA Yadav,23,12,3,1,191.67,c & b Noor Ahmad,5
2,Mumbai Indians,TH David,0,2,0,0,0.0,c A Manohar b Noor Ahmad,6
2,Mumbai Indians,N Wadhera,40,21,3,3,190.48,c Mohammed Shami b MM Sharma,7
2,Mumbai Indians,PP Chawla,18,12,1,1,150.0,"run out (WP Saha, MM Sharma)",8
2,Mumbai Indians,Arjun Tendulkar,13,9,0,1,144.44,c J Little b MM Sharma,9
2,Mumbai Indians,JP Behrendorff,3,4,0,0,75.0,not out,10
2,Mumbai Indians,RP Meredith,0,2,0,0,0.0,not out,11
