innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,35,1,8.75,10,1,0
1,Punjab Kings,GJ Maxwell,1.0,0,6,0,6.0,3,0,0
1,Punjab Kings,LH Ferguson,4.0,0,37,2,9.25,10,2,0
1,Punjab Kings,M Jansen,4.0,0,45,1,11.25,6,1,0
1,Punjab Kings,MP Stoinis,4.0,0,48,0,12.0,3,0,0
1,Punjab Kings,YS Chahal,3.0,0,32,0,10.67,2,1,0
2,Rajasthan Royals,JC Archer,4.0,0,25,3,6.25,12,1,0
2,Rajasthan Royals,K Kartikeya,2.0,0,21,1,10.5,4,0,0
2,Rajasthan Royals,M Theekshana,4.0,0,26,2,6.5,9,3,0
2,Rajasthan Royals,PWH de Silva,4.0,0,36,1,9.0,3,0,0
2,Rajasthan Royals,Sandeep Sharma,4.0,0,21,2,5.25,8,1,0
2,Rajasthan Royals,Yudhvir Singh,2.0,0,20,0,10.0,5,3,0
