innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SV Samson,89,11.2
1,Rajasthan Royals,2,YBK Jaiswal,123,14.2
1,Rajasthan Royals,3,N Rana,138,15.4
1,Rajasthan Royals,4,SO Hetmyer,185,19.5
2,Punjab Kings,1,Priyansh Arya,0,1.1
2,Punjab Kings,2,SS Iyer,11,1.6
2,Punjab Kings,3,MP Stoinis,26,4.3
2,Punjab Kings,4,P Simran Singh,43,7.2
2,Punjab Kings,5,GJ Maxwell,131,15.6
2,Punjab Kings,6,N Wadhera,131,16.1
2,Punjab Kings,7,Suryansh Shedge,136,17.1
2,Punjab Kings,8,M Jansen,145,18.4
2,Punjab Kings,9,Arshdeep Singh,151,20.5
