match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Royal Challengers Bengaluru,RD Gaikwad,15,15,3,0,100.0,c C Green b Yash Dayal
1,Royal Challengers Bengaluru,R Ravindra,37,15,3,3,246.67,c RM Patidar b KV Sharma
1,Royal Challengers Bengaluru,AM Rahane,27,19,0,2,142.11,c GJ Maxwell b C Green
1,Royal Challengers Bengaluru,DJ Mitchell,22,18,0,2,122.22,c RM Patidar b C Green
1,Royal Challengers Bengaluru,S Dube,34,28,4,1,121.43,not out
1,Royal Challengers Bengaluru,RA Jadeja,25,17,0,1,147.06,not out
7,Gujarat Titans,RD Gaikwad,46,36,5,1,127.78,c WP Saha b SH Johnson
7,Gujarat Titans,R Ravindra,46,20,6,3,230.0,st WP Saha b Rashid Khan
7,Gujarat Titans,AM Rahane,12,12,1,0,100.0,st WP Saha b R Sai Kishore
7,Gujarat Titans,S Dube,51,23,2,5,221.74,c V Shankar b Rashid Khan
7,Gujarat Titans,DJ Mitchell,24,20,2,0,120.0,not out
7,Gujarat Titans,Sameer Rizvi,14,6,0,2,233.33,c DA Miller b MM Sharma
7,Gujarat Titans,RA Jadeja,7,3,1,0,233.33,"run out (WP Saha, V Shankar)"
13,Delhi Capitals,RD Gaikwad,1,2,0,0,50.0,c RR Pant b KK Ahmed
13,Delhi Capitals,R Ravindra,2,12,0,0,16.67,c T Stubbs b KK Ahmed
13,Delhi Capitals,AM Rahane,45,30,5,2,150.0,c DA Warner b Mukesh Kumar
13,Delhi Capitals,DJ Mitchell,34,26,1,2,130.77,c & b AR Patel
13,Delhi Capitals,S Dube,18,17,1,0,105.88,c T Stubbs b Mukesh Kumar
13,Delhi Capitals,Sameer Rizvi,0,1,0,0,0.0,c KK Ahmed b Mukesh Kumar
13,Delhi Capitals,RA Jadeja,21,17,2,0,123.53,not out
13,Delhi Capitals,MS Dhoni,37,16,4,3,231.25,not out
18,Sunrisers Hyderabad,R Ravindra,12,9,2,0,133.33,c AK Markram b B Kumar
18,Sunrisers Hyderabad,RD Gaikwad,26,21,3,1,123.81,c Abdul Samad b Shahbaz Ahmed
18,Sunrisers Hyderabad,AM Rahane,35,30,2,1,116.67,c M Markande b JD Unadkat
18,Sunrisers Hyderabad,S Dube,45,24,2,4,187.5,c B Kumar b PJ Cummins
18,Sunrisers Hyderabad,RA Jadeja,31,23,4,0,134.78,not out
18,Sunrisers Hyderabad,DJ Mitchell,13,11,1,0,118.18,c Abdul Samad b T Natarajan
18,Sunrisers Hyderabad,MS Dhoni,1,2,0,0,50.0,not out
22,Kolkata Knight Riders,R Ravindra,15,8,3,0,187.5,c CV Varun b VG Arora
22,Kolkata Knight Riders,RD Gaikwad,67,58,9,0,115.52,not out
22,Kolkata Knight Riders,DJ Mitchell,25,19,1,1,131.58,b SP Narine
22,Kolkata Knight Riders,S Dube,28,18,1,3,155.56,b VG Arora
22,Kolkata Knight Riders,MS Dhoni,1,3,0,0,33.33,not out
29,Mumbai Indians,AM Rahane,5,8,1,0,62.5,c HH Pandya b G Coetzee
29,Mumbai Indians,R Ravindra,21,16,2,1,131.25,c Ishan Kishan b S Gopal
29,Mumbai Indians,RD Gaikwad,69,40,5,5,172.5,c Mohammad Nabi b HH Pandya
29,Mumbai Indians,S Dube,66,38,10,2,173.68,not out
29,Mumbai Indians,DJ Mitchell,17,14,1,0,121.43,c Mohammad Nabi b HH Pandya
29,Mumbai Indians,MS Dhoni,20,4,0,3,500.0,not out
34,Lucknow Super Giants,AM Rahane,36,24,5,1,150.0,b KH Pandya
34,Lucknow Super Giants,R Ravindra,0,1,0,0,0.0,b Mohsin Khan
34,Lucknow Super Giants,RD Gaikwad,17,13,1,0,130.77,c KL Rahul b Yash Thakur
34,Lucknow Super Giants,RA Jadeja,57,40,5,1,142.5,not out
34,Lucknow Super Giants,S Dube,3,8,0,0,37.5,c KL Rahul b MP Stoinis
