match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2011-04-09,Royal Challengers Bangalore,Nehru Stadium,3.0,0,29,0,9.67,4,4,0
10,2011-04-13,Pune Warriors,Dr DY Patil Sports Academy,3.0,0,30,0,10.0,7,0,0
13,2011-04-15,Mumbai Indians,Wankhede Stadium,4.0,0,15,0,3.75,10,0,0
18,2011-04-18,Chennai Super Kings,Nehru Stadium,4.0,0,24,1,6.0,15,1,0
22,2011-04-20,Kolkata Knight Riders,Eden Gardens,4.0,0,25,2,6.25,10,0,0
28,2011-04-24,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,11,0,5.5,4,0,0
32,2011-04-27,Deccan Chargers,Nehru Stadium,4.0,0,21,2,5.25,12,2,0
36,2011-04-30,Delhi Daredevils,Nehru Stadium,4.0,0,29,0,7.25,11,1,0
41,2011-05-02,Delhi Daredevils,Feroz Shah Kotla,4.0,0,28,1,7.0,9,1,0
45,2011-05-05,Kolkata Knight Riders,Nehru Stadium,4.0,0,44,1,11.0,8,1,0
50,2011-05-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,13,0,6.5,6,2,0
57,2011-05-13,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,25,4,6.25,16,2,0
61,2011-05-15,Rajasthan Royals,Holkar Cricket Stadium,4.0,0,17,1,4.25,17,0,0
64,2011-05-18,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,34,1,8.5,6,0,0
