innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,44,4.4
1,Sunrisers Hyderabad,2,TM Head,105,9.6
1,Sunrisers Hyderabad,3,H Klaasen,117,11.4
1,Sunrisers Hyderabad,4,R Smaran,122,12.3
1,Sunrisers Hyderabad,5,Aniket Verma,135,14.4
1,Sunrisers Hyderabad,6,S Arora,139,16.1
1,Sunrisers Hyderabad,7,Ishan Kishan,148,16.6
1,Sunrisers Hyderabad,8,PJ Cummins,156,17.6
1,Sunrisers Hyderabad,9,Shivang Kumar,156,18.1
1,Sunrisers Hyderabad,10,HV Patel,165,19.6
2,Kolkata Knight Riders,1,FH Allen,49,4.6
2,Kolkata Knight Riders,2,AM Rahane,133,15.6
2,Kolkata Knight Riders,3,A Raghuvanshi,151,17.4
