match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,2.0,0,19,0,9.5,3,1,0
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,25,0,6.25,13,0,0
14,2010-03-20,Mumbai Indians,Brabourne Stadium,4.0,0,25,3,6.25,9,0,0
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,40,4,10.0,10,1,0
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,29,1,7.25,8,1,0
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.5,0,31,1,10.94,5,0,2
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,24,1,8.0,5,0,0
35,2010-04-04,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,0,8.75,8,0,0
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,3.2,0,39,1,11.7,2,0,0
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,3.0,0,23,3,7.67,9,1,0
46,2010-04-12,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",3.0,0,19,1,6.33,7,0,0
49,2010-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,36,1,9.0,10,0,0
52,2010-04-17,Mumbai Indians,M Chinnaswamy Stadium,3.0,0,26,0,8.67,8,0,0
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,2.0,0,25,0,12.5,4,1,0
