innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,43,1,10.75,6,1,0
1,Punjab Kings,LH Ferguson,4.0,0,41,1,10.25,9,1,0
1,Punjab Kings,M Jansen,4.0,0,61,0,15.25,3,2,0
1,Punjab Kings,Vijaykumar Vyshak,4.0,0,54,1,13.5,2,0,0
1,Punjab Kings,YS Chahal,4.0,0,32,1,8.0,3,1,0
2,Sunrisers Hyderabad,E Malinga,4.0,0,36,1,9.0,11,1,0
2,Sunrisers Hyderabad,Harsh Dubey,2.0,0,36,0,18.0,1,2,0
2,Sunrisers Hyderabad,Nithish Kumar Reddy,2.0,0,11,1,5.5,4,0,0
2,Sunrisers Hyderabad,PJ Cummins,4.0,0,34,2,8.5,10,0,1
2,Sunrisers Hyderabad,Sakib Hussain,4.0,0,40,1,10.0,8,2,1
2,Sunrisers Hyderabad,Shivang Kumar,4.0,0,45,2,11.25,8,2,0
