innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Sunrisers Hyderabad,1,1,Abhishek Sharma,Arshdeep Singh,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,2,Abhishek Sharma,Arshdeep Singh,TM Head,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,3,Abhishek Sharma,Arshdeep Singh,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,4,Abhishek Sharma,Arshdeep Singh,TM Head,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,5.wides,TM Head,Arshdeep Singh,Abhishek Sharma,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,5,TM Head,Arshdeep Singh,Abhishek Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,1,6,Abhishek Sharma,Arshdeep Singh,TM Head,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,1,TM Head,M Jansen,Abhishek Sharma,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,2,Abhishek Sharma,M Jansen,TM Head,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,3,Abhishek Sharma,M Jansen,TM Head,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,4,Abhishek Sharma,M Jansen,TM Head,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,5,Abhishek Sharma,M Jansen,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,2,6,Abhishek Sharma,M Jansen,TM Head,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,1,TM Head,Arshdeep Singh,Abhishek Sharma,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,2,TM Head,Arshdeep Singh,Abhishek Sharma,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,3,TM Head,Arshdeep Singh,Abhishek Sharma,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,4,TM Head,Arshdeep Singh,Abhishek Sharma,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,5,TM Head,Arshdeep Singh,Abhishek Sharma,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,3,6,TM Head,Arshdeep Singh,Abhishek Sharma,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,4,1,Abhishek Sharma,LH Ferguson,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,4,2,Abhishek Sharma,LH Ferguson,TM Head,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,4,3,Abhishek Sharma,LH Ferguson,TM Head,0,0,0,False,False,,0,0,0,0,0,True,caught,Abhishek Sharma,SS Iyer,powerplay
1,Sunrisers Hyderabad,4,4,Ishan Kishan,LH Ferguson,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,4,5,Ishan Kishan,LH Ferguson,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,4,6,Ishan Kishan,LH Ferguson,TM Head,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,1,TM Head,M Jansen,Ishan Kishan,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,2.wides,TM Head,M Jansen,Ishan Kishan,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,2,TM Head,M Jansen,Ishan Kishan,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,3,TM Head,M Jansen,Ishan Kishan,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,4,TM Head,M Jansen,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,5,Ishan Kishan,M Jansen,TM Head,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,5,6,TM Head,M Jansen,Ishan Kishan,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,1,Ishan Kishan,LH Ferguson,TM Head,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,2,TM Head,LH Ferguson,Ishan Kishan,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,3,TM Head,LH Ferguson,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,4,Ishan Kishan,LH Ferguson,TM Head,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,5,Ishan Kishan,LH Ferguson,TM Head,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,6,6,TM Head,LH Ferguson,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Sunrisers Hyderabad,7,1,TM Head,YS Chahal,Ishan Kishan,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,7,2,TM Head,YS Chahal,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,7,3,Ishan Kishan,YS Chahal,TM Head,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,7,4.wides,TM Head,YS Chahal,Ishan Kishan,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,7,4,TM Head,YS Chahal,Ishan Kishan,0,0,0,False,False,,0,0,0,0,0,True,caught,TM Head,M Jansen,middle
1,Sunrisers Hyderabad,7,5,H Klaasen,YS Chahal,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,7,6,Ishan Kishan,YS Chahal,H Klaasen,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,1,Ishan Kishan,LH Ferguson,H Klaasen,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,2,H Klaasen,LH Ferguson,Ishan Kishan,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,3,H Klaasen,LH Ferguson,Ishan Kishan,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,4,H Klaasen,LH Ferguson,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,5,Ishan Kishan,LH Ferguson,H Klaasen,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,8,6,Ishan Kishan,LH Ferguson,H Klaasen,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,9,1,H Klaasen,YS Chahal,Ishan Kishan,6,0,6,True,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,9,2,H Klaasen,YS Chahal,Ishan Kishan,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,9,3,Ishan Kishan,YS Chahal,H Klaasen,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Sunrisers Hyderabad,9,4,H Klaasen,YS Chahal,Ishan Kishan,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
