innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,45,2,11.25,10,5,0
1,Punjab Kings,HV Patel,3.0,0,48,1,16.0,5,1,1
1,Punjab Kings,Harpreet Brar,2.0,0,21,0,10.5,3,0,0
1,Punjab Kings,K Rabada,3.0,0,52,0,17.33,2,4,0
1,Punjab Kings,RD Chahar,4.0,0,33,1,8.25,8,0,0
1,Punjab Kings,SM Curran,4.0,0,60,1,15.0,6,0,0
2,Kolkata Knight Riders,AD Russell,2.0,0,36,0,18.0,2,2,0
2,Kolkata Knight Riders,AS Roy,2.0,0,36,0,18.0,2,0,0
2,Kolkata Knight Riders,CV Varun,3.0,0,46,0,15.33,2,0,0
2,Kolkata Knight Riders,Harshit Rana,4.0,0,61,0,15.25,4,1,0
2,Kolkata Knight Riders,PVD Chameera,3.0,0,48,0,16.0,5,1,0
2,Kolkata Knight Riders,Ramandeep Singh,0.4,0,9,0,13.5,0,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,24,1,6.0,12,0,0
