match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2017-04-13,Kings XI Punjab,Eden Gardens,4.0,0,33,4,8.25,11,3,0
14,2017-04-15,Sunrisers Hyderabad,Eden Gardens,3.0,0,27,0,9.0,8,1,0
18,2017-04-17,Delhi Daredevils,Feroz Shah Kotla,4.0,0,53,1,13.25,7,0,0
23,2017-04-21,Gujarat Lions,Eden Gardens,2.0,0,17,1,8.5,2,0,0
27,2017-04-23,Royal Challengers Bangalore,Eden Gardens,3.0,0,15,1,5.0,11,0,0
30,2017-04-26,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3.0,0,28,1,9.33,7,3,0
32,2017-04-28,Delhi Daredevils,Eden Gardens,4.0,0,38,1,9.5,8,1,0
37,2017-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,30,0,7.5,10,0,0
41,2017-05-03,Rising Pune Supergiant,Eden Gardens,4.0,0,23,1,5.75,10,0,0
46,2017-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,36,3,9.0,12,1,0
49,2017-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,26,1,8.67,6,2,0
54,2017-05-13,Mumbai Indians,Eden Gardens,4.0,0,40,0,10.0,8,0,0
58,2017-05-17,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,21,2,5.25,12,1,0
59,2017-05-19,Mumbai Indians,M Chinnaswamy Stadium,2.3,0,23,1,9.2,5,1,0
