innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Ashok Sharma,3.0,0,38,0,12.67,7,0,0
1,Gujarat Titans,K Rabada,4.0,0,33,3,8.25,10,1,0
1,Gujarat Titans,M Prasidh Krishna,4.0,0,54,1,13.5,4,1,0
1,Gujarat Titans,Mohammed Siraj,4.0,0,25,1,6.25,9,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,31,0,7.75,3,0,0
1,Gujarat Titans,Washington Sundar,1.0,0,13,0,13.0,1,0,0
2,Mumbai Indians,AM Ghazanfar,2.5,0,17,2,6.0,10,1,0
2,Mumbai Indians,Ashwani Kumar,4.0,0,24,4,6.0,14,2,0
2,Mumbai Indians,HH Pandya,1.0,0,18,1,18.0,2,2,0
2,Mumbai Indians,JJ Bumrah,3.0,0,15,1,5.0,11,2,0
2,Mumbai Indians,Krish Bhagat,2.0,0,10,0,5.0,6,0,0
2,Mumbai Indians,MJ Santner,3.0,0,16,2,5.33,7,0,0
