match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
16,2017-04-16,Mumbai Indians,Wankhede Stadium,11,14,1,0,78.57,c KH Pandya b MJ McClenaghan,4
20,2017-04-18,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,39,16,2,4,243.75,c YS Chahal b AF Milne,7
23,2017-04-21,Kolkata Knight Riders,Eden Gardens,4,11,0,0,36.36,c UT Yadav b Kuldeep Yadav,5
31,2017-04-27,Royal Challengers Bangalore,M Chinnaswamy Stadium,16,11,4,0,145.45,lbw b S Badree,1
35,2017-04-29,Mumbai Indians,Saurashtra Cricket Association Stadium,48,35,6,2,137.14,c KA Pollard b Harbhajan Singh,1
39,2017-05-01,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,31,24,3,2,129.17,c Washington Sundar b Imran Tahir,1
42,2017-05-04,Delhi Daredevils,Feroz Shah Kotla,4,6,0,0,66.67,c SS Iyer b PJ Cummins,6
47,2017-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",29,24,3,0,120.83,c DA Miller b T Natarajan,2
50,2017-05-10,Delhi Daredevils,Green Park,34,25,5,1,136.0,c Z Khan b A Mishra,2
53,2017-05-13,Sunrisers Hyderabad,Green Park,61,40,5,4,152.5,c NV Ojha b Mohammed Siraj,2
