innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,A Kamboj,3.0,0,24,1,8.0,7,1,0
1,Mumbai Indians,HH Pandya,3.0,0,32,0,10.67,4,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,39,2,9.75,9,0,0
1,Mumbai Indians,N Thushara,3.0,0,31,1,10.33,6,2,0
1,Mumbai Indians,PP Chawla,3.0,0,28,2,9.33,7,0,0
2,Kolkata Knight Riders,AD Russell,3.0,0,34,2,11.33,4,2,0
2,Kolkata Knight Riders,CV Varun,4.0,0,17,2,4.25,11,1,0
2,Kolkata Knight Riders,Harshit Rana,3.0,0,34,2,11.33,7,1,0
2,Kolkata Knight Riders,MA Starc,1.0,0,11,0,11.0,2,0,0
2,Kolkata Knight Riders,SP Narine,3.0,0,21,1,7.0,10,0,0
2,Kolkata Knight Riders,VG Arora,2.0,0,16,0,8.0,7,1,1
