innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,12,4,Kolkata Knight Riders,N Rana,JJ Bumrah,UV Gandhe,wicket,upheld,False
2,6,5,Kolkata Knight Riders,RG Sharma,CV Varun,UV Gandhe,wicket,struck down,False
