innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,D Pretorius,4.0,0,28,0,7.0,8,4,0
1,Chennai Super Kings,DL Chahar,1.0,0,10,0,10.0,2,0,0
1,Chennai Super Kings,MJ Santner,4.0,0,28,2,7.0,6,0,0
1,Chennai Super Kings,RA Jadeja,4.0,0,20,3,5.0,9,0,0
1,Chennai Super Kings,SSB Magala,4.0,0,37,1,9.25,3,0,0
1,Chennai Super Kings,TU Deshpande,3.0,0,31,2,10.33,8,1,0
2,Mumbai Indians,Arshad Khan,2.1,0,35,0,16.15,2,3,0
2,Mumbai Indians,C Green,3.0,0,20,0,6.67,6,1,0
2,Mumbai Indians,HR Shokeen,2.0,0,19,0,9.5,4,0,0
2,Mumbai Indians,JP Behrendorff,3.0,0,24,1,8.0,8,1,0
2,Mumbai Indians,K Kartikeya,4.0,0,24,1,6.0,6,0,0
2,Mumbai Indians,PP Chawla,4.0,0,33,1,8.25,8,0,0
