innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,8,2,Chennai Super Kings,SA Yadav,MJ Santner,NA Patwardhan,wicket,upheld,False
1,13,6,Mumbai Indians,Tilak Varma,RA Jadeja,CB Gaffaney,wicket,struck down,False
