match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
13,2010-03-20,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",31,23,6,0,134.78,c CA Pujara b SE Bond,3
19,2010-03-24,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",45,38,5,1,118.42,run out (PP Chawla),3
22,2010-03-26,Deccan Chargers,"Sardar Patel Stadium, Motera",8,11,1,0,72.73,not out,4
24,2010-03-28,Chennai Super Kings,"Sardar Patel Stadium, Motera",17,18,1,0,94.44,c M Vijay b SB Jakati,3
29,2010-03-31,Delhi Daredevils,Feroz Shah Kotla,0,2,0,0,0.0,lbw b MF Maharoof,3
32,2010-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4,5,0,0,80.0,c S Anirudha b M Muralitharan,5
36,2010-04-05,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",36,29,4,0,124.14,c AA Bilakhia b PP Ojha,3
45,2010-04-11,Mumbai Indians,Sawai Mansingh Stadium,10,15,1,0,66.67,"run out (ST Jayasuriya, Harbhajan Singh)",3
53,2010-04-17,Kolkata Knight Riders,Eden Gardens,13,13,1,0,100.0,"run out (JD Unadkat, BB McCullum)",8
