match_number,date,opponent,catches,stumpings,run_outs
6,2010-03-15,Delhi Daredevils,1,0,0
19,2010-03-24,Kings XI Punjab,2,0,0
24,2010-03-28,Chennai Super Kings,1,0,0
32,2010-04-03,Chennai Super Kings,1,0,0
36,2010-04-05,Deccan Chargers,1,0,0
38,2010-04-07,Kings XI Punjab,1,0,1
