match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2011-04-09,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",28,35,2,0,80.0,b DW Steyn,2
7,2011-04-12,Delhi Daredevils,Sawai Mansingh Stadium,38,31,6,1,122.58,c NV Ojha b RE van der Merwe,2
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,35,34,4,0,102.94,b YK Pathan,2
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",8,7,2,0,114.29,b RJ Harris,2
28,2011-04-24,Kochi Tuskers Kerala,Sawai Mansingh Stadium,44,37,5,1,118.92,"run out (KM Jadhav, PA Patel)",2
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,5,16,0,0,31.25,c SR Tendulkar b MM Patel,2
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,18,20,2,0,90.0,c & b R Sharma,2
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",66,51,10,0,129.41,c M Vijay b S Randiv,2
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,20,16,2,0,125.0,c MS Dhoni b DE Bollinger,2
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,37,31,6,0,119.35,c & b S Aravind,2
61,2011-05-15,Kochi Tuskers Kerala,Holkar Cricket Stadium,1,4,0,0,25.0,c OA Shah b S Sreesanth,2
66,2011-05-20,Mumbai Indians,Wankhede Stadium,43,32,6,0,134.38,not out,2
