innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,PP Shaw,17,17,SS Iyer,3,8,24,25
1,Delhi Daredevils,2,RR Pant,36,24,SS Iyer,16,14,54,38
1,Delhi Daredevils,3,GJ Maxwell,1,1,RR Pant,2,2,3,3
1,Delhi Daredevils,4,GJ Maxwell,4,6,V Shankar,8,11,13,17
1,Delhi Daredevils,5,Abhishek Sharma,2,4,V Shankar,1,1,3,5
1,Delhi Daredevils,6,HV Patel,36,16,V Shankar,27,16,65,32
2,Chennai Super Kings,1,SR Watson,14,23,AT Rayudu,31,18,46,41
2,Chennai Super Kings,2,SK Raina,5,8,AT Rayudu,19,11,24,19
2,Chennai Super Kings,3,MS Dhoni,10,9,SK Raina,10,10,20,19
2,Chennai Super Kings,4,SW Billings,1,5,MS Dhoni,2,3,3,8
2,Chennai Super Kings,5,RA Jadeja,15,10,MS Dhoni,5,11,20,21
2,Chennai Super Kings,6,RA Jadeja,10,6,DJ Bravo,1,2,12,8
2,Chennai Super Kings,7,RA Jadeja,2,2,DL Chahar,1,2,3,4
