innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Avesh Khan,4.0,0,46,0,11.5,3,0,0
1,Rajasthan Royals,N Burger,4.0,0,33,1,8.25,10,2,0
1,Rajasthan Royals,R Ashwin,4.0,0,28,0,7.0,5,1,0
1,Rajasthan Royals,R Parag,1.0,0,10,0,10.0,1,0,0
1,Rajasthan Royals,TA Boult,3.0,0,30,0,10.0,4,1,0
1,Rajasthan Royals,YS Chahal,4.0,0,34,2,8.5,8,1,0
2,Royal Challengers Bengaluru,C Green,3.1,0,27,0,8.53,5,1,0
2,Royal Challengers Bengaluru,H Sharma,2.0,0,29,0,14.5,0,0,0
2,Royal Challengers Bengaluru,Mayank Dagar,2.0,0,34,0,17.0,4,0,0
2,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,35,1,8.75,5,1,0
2,Royal Challengers Bengaluru,RJW Topley,4.0,0,27,2,6.75,9,1,0
2,Royal Challengers Bengaluru,Yash Dayal,4.0,0,37,1,9.25,10,0,0
