innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bengaluru,V Kohli,113,72,12,4,156.94,not out,1
1,Royal Challengers Bengaluru,F du Plessis,44,33,2,2,133.33,c JC Buttler b YS Chahal,2
1,Royal Challengers Bengaluru,GJ Maxwell,1,3,0,0,33.33,b N Burger,3
1,Royal Challengers Bengaluru,Saurav Chauhan,9,6,0,1,150.0,c YBK Jaiswal b YS Chahal,4
1,Royal Challengers Bengaluru,C Green,5,6,0,0,83.33,not out,5
2,Rajasthan Royals,YBK Jaiswal,0,2,0,0,0.0,c GJ Maxwell b RJW Topley,1
2,Rajasthan Royals,JC Buttler,100,58,9,4,172.41,not out,2
2,Rajasthan Royals,SV Samson,69,42,8,2,164.29,c Yash Dayal b Mohammed Siraj,3
2,Rajasthan Royals,R Parag,4,4,1,0,100.0,c V Kohli b Yash Dayal,4
2,Rajasthan Royals,Dhruv Jurel,2,3,0,0,66.67,c KD Karthik b RJW Topley,5
2,Rajasthan Royals,SO Hetmyer,11,6,2,0,183.33,not out,6
