match_number,date,opponent,catches,stumpings,run_outs
7,2021-04-15,Delhi Capitals,1,0,0
18,2021-04-24,Kolkata Knight Riders,1,0,0
28,2021-05-02,Sunrisers Hyderabad,1,0,0
36,2021-09-25,Delhi Capitals,1,0,0
