innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,8,2.1
1,Mumbai Indians,2,LMP Simmons,29,4.5
1,Mumbai Indians,3,HH Pandya,29,5.1
1,Mumbai Indians,4,JC Buttler,30,5.6
1,Mumbai Indians,5,KA Pollard,40,8.1
1,Mumbai Indians,6,S Gopal,51,11.6
1,Mumbai Indians,7,AT Rayudu,68,16.1
1,Mumbai Indians,8,R Vinay Kumar,96,19.4
2,Rising Pune Supergiants,1,F du Plessis,78,10.4
