innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,RV Uthappa,19,13,BA Stokes,11,8,30,21
1,Rajasthan Royals,2,BA Stokes,19,23,SV Samson,36,26,56,49
1,Rajasthan Royals,3,JC Buttler,0,2,BA Stokes,0,1,0,3
1,Rajasthan Royals,4,SPD Smith,15,10,JC Buttler,9,10,24,20
1,Rajasthan Royals,5,R Parag,20,11,SPD Smith,4,5,24,16
1,Rajasthan Royals,6,R Parag,0,1,R Tewatia,0,0,1,1
1,Rajasthan Royals,7,R Tewatia,2,3,JC Archer,16,7,19,10
2,Sunrisers Hyderabad,1,DA Warner,4,4,JM Bairstow,0,0,4,4
2,Sunrisers Hyderabad,2,MK Pandey,1,5,JM Bairstow,10,7,12,12
2,Sunrisers Hyderabad,3,V Shankar,52,51,MK Pandey,82,42,140,93
