match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Delhi Daredevils,Eden Gardens,16,15,2,0,106.67,b M Morkel,3
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,0,1,0,0,0.0,c SP Goswami b A Singh,3
10,2012-04-10,Royal Challengers Bangalore,M Chinnaswamy Stadium,64,39,9,1,164.1,c HV Patel b Z Khan,2
15,2012-04-13,Rajasthan Royals,Eden Gardens,11,11,2,0,100.0,run out (R Dravid),2
17,2012-04-15,Kings XI Punjab,Eden Gardens,22,13,4,0,169.23,c & b AD Mascarenhas,2
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",66,44,7,1,150.0,not out,2
29,2012-04-22,Deccan Chargers,Barabati Stadium,30,28,4,0,107.14,c KC Sangakkara b Anand Rajan,2
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,93,51,9,5,182.35,c KP Appanna b Z Khan,2
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",63,52,6,1,121.15,lbw b DJ Bravo,1
47,2012-05-05,Pune Warriors,Eden Gardens,56,36,4,2,155.56,c M Manhas b M Kartik,1
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,36,21,4,1,171.43,b VR Aaron,2
58,2012-05-12,Mumbai Indians,Eden Gardens,0,2,0,0,0.0,b MM Patel,2
63,2012-05-14,Chennai Super Kings,Eden Gardens,62,43,6,3,144.19,b SB Jakati,1
65,2012-05-16,Mumbai Indians,Wankhede Stadium,27,23,3,1,117.39,b KA Pollard,1
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,10,12,1,0,83.33,c A Nehra b WD Parnell,2
73,2012-05-22,Delhi Daredevils,Subrata Roy Sahara Stadium,32,16,3,2,200.0,run out (Y Venugopal Rao),2
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,4,0,0,50.0,b BW Hilfenhaus,2
