match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Delhi Daredevils,Eden Gardens,41,29,5,1,141.38,lbw b J Botha,2
8,2013-04-08,Rajasthan Royals,Sawai Mansingh Stadium,22,22,1,1,100.0,c DH Yagnik b SK Trivedi,2
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,59,46,7,1,128.26,c & b R Vinay Kumar,2
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,53,45,6,1,117.78,b A Ashish Reddy,2
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",60,39,9,0,153.85,c AC Gilchrist b MS Gony,2
26,2013-04-20,Chennai Super Kings,Eden Gardens,25,19,5,0,131.58,c MEK Hussey b CH Morris,1
33,2013-04-24,Mumbai Indians,Eden Gardens,26,20,2,1,130.0,c Harbhajan Singh b PP Ojha,2
35,2013-04-26,Kings XI Punjab,Eden Gardens,8,6,2,0,133.33,b Azhar Mahmood,2
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14,8,3,0,175.0,b CH Morris,2
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,0,0,0,0,0.0,run out (IK Pathan),2
47,2013-05-03,Rajasthan Royals,Eden Gardens,12,14,1,0,85.71,st DH Yagnik b SR Watson,1
53,2013-05-07,Mumbai Indians,Wankhede Stadium,0,2,0,0,0.0,b MG Johnson,2
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,50,44,6,0,113.64,c AD Mathews b MR Marsh,2
60,2013-05-12,Royal Challengers Bangalore,JSCA International Stadium Complex,14,15,3,0,93.33,c CH Gayle b R Vinay Kumar,2
65,2013-05-15,Pune Warriors,JSCA International Stadium Complex,12,17,1,0,70.59,c Yuvraj Singh b IC Pandey,1
72,2013-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10,17,0,0,58.82,"run out (BB Samantray, PA Patel)",2
