innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,Ishan Kishan,32,36,3,0,88.89,c MP Yadav b Ravi Bishnoi,1
1,Mumbai Indians,RG Sharma,4,5,1,0,80.0,c MP Stoinis b Mohsin Khan,2
1,Mumbai Indians,SA Yadav,10,6,0,1,166.67,c KL Rahul b MP Stoinis,3
1,Mumbai Indians,Tilak Varma,7,11,1,0,63.64,run out (Ravi Bishnoi),4
1,Mumbai Indians,HH Pandya,0,1,0,0,0.0,c KL Rahul b Naveen-ul-Haq,5
1,Mumbai Indians,N Wadhera,46,41,4,2,112.2,b Mohsin Khan,6
1,Mumbai Indians,TH David,35,18,3,1,194.44,not out,7
1,Mumbai Indians,Mohammad Nabi,1,2,0,0,50.0,b MP Yadav,8
1,Mumbai Indians,G Coetzee,1,2,0,0,50.0,not out,9
2,Lucknow Super Giants,KL Rahul,28,22,3,1,127.27,c Mohammad Nabi b HH Pandya,1
2,Lucknow Super Giants,AA Kulkarni,0,1,0,0,0.0,lbw b N Thushara,2
2,Lucknow Super Giants,MP Stoinis,62,45,7,2,137.78,c Tilak Varma b Mohammad Nabi,3
2,Lucknow Super Giants,DJ Hooda,18,18,2,0,100.0,c JJ Bumrah b HH Pandya,4
2,Lucknow Super Giants,N Pooran,14,14,1,0,100.0,not out,5
2,Lucknow Super Giants,AJ Turner,5,9,0,0,55.56,b G Coetzee,6
2,Lucknow Super Giants,A Badoni,6,6,1,0,100.0,"run out (Naman Dhir, Ishan Kishan)",7
2,Lucknow Super Giants,KH Pandya,1,1,0,0,100.0,not out,8
