innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,Ishan Kishan,1,4,RG Sharma,0,1,1,5
1,Mumbai Indians,2,Naman Dhir,0,1,Ishan Kishan,0,0,0,1
1,Mumbai Indians,3,Ishan Kishan,11,7,D Brevis,0,1,13,8
1,Mumbai Indians,4,Tilak Varma,2,4,Ishan Kishan,4,3,6,7
1,Mumbai Indians,5,HH Pandya,34,21,Tilak Varma,22,15,56,36
1,Mumbai Indians,6,PP Chawla,3,6,Tilak Varma,3,4,7,10
1,Mumbai Indians,7,TH David,6,7,Tilak Varma,5,6,12,13
1,Mumbai Indians,8,G Coetzee,4,9,TH David,10,10,16,19
1,Mumbai Indians,9,JJ Bumrah,2,5,TH David,1,7,3,12
1,Mumbai Indians,10,Akash Madhwal,4,5,JJ Bumrah,6,4,11,9
2,Rajasthan Royals,1,YBK Jaiswal,10,6,JC Buttler,0,0,10,6
2,Rajasthan Royals,2,JC Buttler,11,10,SV Samson,12,10,32,20
2,Rajasthan Royals,3,R Parag,3,7,JC Buttler,2,6,6,13
2,Rajasthan Royals,4,R Ashwin,16,16,R Parag,21,19,40,35
2,Rajasthan Royals,5,SB Dubey,8,6,R Parag,30,13,39,19
