innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Avesh Khan,4.0,0,30,1,7.5,9,1,0
1,Rajasthan Royals,N Burger,4.0,0,32,2,8.0,14,1,0
1,Rajasthan Royals,R Ashwin,4.0,0,27,0,6.75,6,1,0
1,Rajasthan Royals,TA Boult,4.0,0,22,3,5.5,13,1,0
1,Rajasthan Royals,YS Chahal,4.0,0,11,3,2.75,16,0,0
2,Mumbai Indians,Akash Madhwal,4.0,0,20,3,5.0,8,1,0
2,Mumbai Indians,G Coetzee,2.3,0,36,0,14.4,4,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,26,0,6.5,15,5,0
2,Mumbai Indians,KT Maphaka,2.0,0,23,1,11.5,5,0,0
2,Mumbai Indians,PP Chawla,3.0,0,18,0,6.0,6,0,0
