innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,1,1.5
1,Mumbai Indians,2,Naman Dhir,1,1.6
1,Mumbai Indians,3,D Brevis,14,3.2
1,Mumbai Indians,4,Ishan Kishan,20,4.3
1,Mumbai Indians,5,HH Pandya,76,10.3
1,Mumbai Indians,6,PP Chawla,83,12.1
1,Mumbai Indians,7,Tilak Varma,95,14.2
1,Mumbai Indians,8,G Coetzee,111,17.3
1,Mumbai Indians,9,TH David,114,19.3
2,Rajasthan Royals,1,YBK Jaiswal,10,1.6
2,Rajasthan Royals,2,SV Samson,42,5.2
2,Rajasthan Royals,3,JC Buttler,48,7.3
2,Rajasthan Royals,4,R Ashwin,88,13.2
