innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Mumbai Indians,1,1,Ishan Kishan,TA Boult,RG Sharma,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,2,Ishan Kishan,TA Boult,RG Sharma,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,3,Ishan Kishan,TA Boult,RG Sharma,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,4,Ishan Kishan,TA Boult,RG Sharma,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,1,5,RG Sharma,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,True,caught,RG Sharma,SV Samson,powerplay
1,Mumbai Indians,1,6,Naman Dhir,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,True,lbw,Naman Dhir,,powerplay
1,Mumbai Indians,2,1,Ishan Kishan,N Burger,D Brevis,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,2,Ishan Kishan,N Burger,D Brevis,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,3,Ishan Kishan,N Burger,D Brevis,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,4.wides,Ishan Kishan,N Burger,D Brevis,0,1,1,wides,1,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,4,Ishan Kishan,N Burger,D Brevis,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,5,Ishan Kishan,N Burger,D Brevis,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,2,6,Ishan Kishan,N Burger,D Brevis,0,1,1,legbyes,0,0,0,1,0,False,,,,powerplay
1,Mumbai Indians,3,1,Ishan Kishan,TA Boult,D Brevis,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,2,D Brevis,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,True,caught,D Brevis,N Burger,powerplay
1,Mumbai Indians,3,3,Tilak Varma,TA Boult,Ishan Kishan,2,0,2,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,4,Tilak Varma,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,5,Tilak Varma,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,3,6,Tilak Varma,TA Boult,Ishan Kishan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,1,Ishan Kishan,N Burger,Tilak Varma,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,2,Ishan Kishan,N Burger,Tilak Varma,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Mumbai Indians,4,3,Ishan Kishan,N Burger,Tilak Varma,0,0,0,,0,0,0,0,0,True,caught,Ishan Kishan,SV Samson,powerplay
1,Mumbai Indians,4,4,HH Pandya,N Burger,Tilak Varma,0,0,0,,0,0,0,0,0,False,,,,powerplay
