match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4,6,0,0,66.67,"run out (AN Ahmed, KD Karthik)",7
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7,9,0,0,77.78,c DJ Harris b DW Steyn,6
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,11,18,0,0,61.11,c DPMD Jayawardene b M Morkel,7
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",41,24,1,2,170.83,c TM Dilshan b Z Khan,4
16,2012-04-14,Pune Warriors,Subrata Roy Sahara Stadium,26,28,1,0,92.86,c M Kartik b AB Dinda,4
24,2012-04-19,Pune Warriors,"MA Chidambaram Stadium, Chepauk",28,12,3,1,233.33,not out,4
26,2012-04-21,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",15,12,1,0,125.0,not out,4
37,2012-04-28,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",1,4,0,0,25.0,run out (N Saini),6
41,2012-04-30,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",34,30,2,0,113.33,not out,5
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",34,28,2,0,121.43,b DT Christian,4
49,2012-05-06,Mumbai Indians,Wankhede Stadium,25,15,2,1,166.67,c RG Sharma b RP Singh,5
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,10,16,1,0,62.5,c AM Rahane b SK Trivedi,5
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,28,21,3,1,133.33,b R Bhatia,5
66,2012-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,6,16,1,0,37.5,c N Saini b P Awana,4
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,51,20,6,2,255.0,not out,5
75,2012-05-25,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",23,10,1,2,230.0,c P Negi b VR Aaron,4
76,2012-05-27,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",14,9,2,0,155.56,not out,4
