match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.5,0,30,1,7.83,9,1,1
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,41,0,10.25,10,2,0
