innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,A Mishra,4.0,0,40,1,10.0,8,1,0
1,Lucknow Super Giants,Avesh Khan,2.0,0,30,1,15.0,2,0,0
1,Lucknow Super Giants,KH Pandya,4.0,0,24,2,6.0,12,0,0
1,Lucknow Super Giants,KR Mayers,1.0,0,11,0,11.0,3,0,1
1,Lucknow Super Giants,Ravi Bishnoi,2.0,0,23,0,11.5,1,0,0
1,Lucknow Super Giants,Yash Thakur,4.0,0,28,1,7.0,11,0,0
1,Lucknow Super Giants,Yudhvir Singh,3.0,0,24,1,8.0,7,1,0
2,Sunrisers Hyderabad,Abhishek Sharma,3.0,0,42,1,14.0,6,1,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,30,0,7.5,7,0,0
2,Sunrisers Hyderabad,Fazalhaq Farooqi,3.2,0,32,0,9.6,8,4,0
2,Sunrisers Hyderabad,GD Phillips,2.0,0,10,1,5.0,5,0,0
2,Sunrisers Hyderabad,M Markande,3.0,0,39,1,13.0,2,0,0
2,Sunrisers Hyderabad,T Natarajan,4.0,0,31,0,7.75,8,0,0
