innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Anmolpreet Singh,10,9,Abhishek Sharma,7,5,19,13
1,Sunrisers Hyderabad,2,RA Tripathi,20,13,Anmolpreet Singh,15,8,37,21
1,Sunrisers Hyderabad,3,AK Markram,15,9,Anmolpreet Singh,11,10,26,19
1,Sunrisers Hyderabad,4,H Klaasen,20,9,AK Markram,13,11,33,20
1,Sunrisers Hyderabad,5,GD Phillips,0,1,H Klaasen,0,0,0,1
1,Sunrisers Hyderabad,6,Abdul Samad,30,20,H Klaasen,27,20,58,40
1,Sunrisers Hyderabad,7,Abdul Samad,7,5,B Kumar,2,1,9,6
2,Lucknow Super Giants,1,KR Mayers,2,14,Q de Kock,8,6,12,20
2,Lucknow Super Giants,2,PN Mankad,21,17,Q de Kock,21,13,42,30
2,Lucknow Super Giants,3,MP Stoinis,40,25,PN Mankad,29,18,73,43
2,Lucknow Super Giants,4,N Pooran,44,13,PN Mankad,14,10,58,23
