match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2013-04-07,Pune Warriors,Subrata Roy Sahara Stadium,8,11,1,0,72.73,not out,4
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",41,36,4,1,113.89,c DJ Bravo b R Ashwin,4
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,41,31,4,1,132.26,c R Dravid b SK Trivedi,4
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",12,15,0,0,80.0,c MS Bisla b SP Narine,4
25,2013-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",22,24,1,1,91.67,c PA Reddy b I Sharma,4
32,2013-04-23,Delhi Daredevils,Feroz Shah Kotla,20,21,1,1,95.24,c J Botha b A Nehra,6
35,2013-04-26,Kolkata Knight Riders,Eden Gardens,21,20,1,0,105.0,c SMSM Senanayake b JH Kallis,4
41,2013-04-29,Mumbai Indians,Wankhede Stadium,34,18,5,1,188.89,c MG Johnson b PP Ojha,4
45,2013-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",22,16,2,1,137.5,c DJ Bravo b R Ashwin,4
51,2013-05-06,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",13,14,1,0,92.86,c MC Henriques b M Kartik,4
55,2013-05-09,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",1,3,0,0,33.33,b SR Watson,4
