match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Mumbai Indians,AB Dinda,2.0,0,7,0,3.5,7
4,Mumbai Indians,AJ Finch,2.0,0,13,0,6.5,5
4,Mumbai Indians,IK Pathan,2.5,0,14,0,4.94,8
4,Mumbai Indians,M Morkel,4.0,0,29,1,7.25,7
4,Mumbai Indians,RE van der Merwe,4.0,0,16,0,4.0,14
4,Mumbai Indians,UT Yadav,2.0,0,16,0,8.0,2
7,Rajasthan Royals,AB Dinda,3.3,0,34,1,9.71,9
7,Rajasthan Royals,IK Pathan,3.0,0,32,1,10.67,8
7,Rajasthan Royals,M Morkel,4.0,0,11,1,2.75,13
7,Rajasthan Royals,RE van der Merwe,4.0,0,41,1,10.25,5
7,Rajasthan Royals,S Nadeem,4.0,0,25,0,6.25,9
16,Pune Warriors,AB Dinda,4.0,0,42,2,10.5,10
16,Pune Warriors,IK Pathan,3.0,0,28,0,9.33,7
16,Pune Warriors,JR Hopes,4.0,0,26,1,6.5,9
16,Pune Warriors,S Nadeem,4.0,0,39,2,9.75,9
16,Pune Warriors,UT Yadav,4.0,0,36,0,9.0,8
16,Pune Warriors,Y Venugopal Rao,1.0,0,14,0,14.0,3
19,Deccan Chargers,AB Dinda,4.0,0,33,1,8.25,8
19,Deccan Chargers,IK Pathan,4.0,0,28,1,7.0,12
19,Deccan Chargers,JR Hopes,4.0,0,36,1,9.0,5
19,Deccan Chargers,M Morkel,4.0,0,31,0,7.75,7
19,Deccan Chargers,S Nadeem,3.0,0,24,1,8.0,5
19,Deccan Chargers,Y Nagar,1.0,0,13,0,13.0,0
26,Kings XI Punjab,AB Agarkar,4.0,0,47,2,11.75,5
26,Kings XI Punjab,IK Pathan,3.0,1,26,1,8.67,12
26,Kings XI Punjab,JR Hopes,4.0,0,43,1,10.75,4
26,Kings XI Punjab,M Morkel,4.0,0,32,1,8.0,18
26,Kings XI Punjab,VR Aaron,4.0,0,36,1,9.0,6
26,Kings XI Punjab,Y Nagar,1.0,0,16,0,16.0,1
30,Royal Challengers Bangalore,AB Dinda,3.3,0,36,1,10.29,7
30,Royal Challengers Bangalore,IK Pathan,3.0,0,26,0,8.67,7
30,Royal Challengers Bangalore,JR Hopes,4.0,0,25,1,6.25,8
30,Royal Challengers Bangalore,M Morkel,4.0,0,25,3,6.25,13
30,Royal Challengers Bangalore,UT Yadav,4.0,0,37,0,9.25,6
30,Royal Challengers Bangalore,Y Nagar,1.0,0,3,1,3.0,3
33,Kolkata Knight Riders,AB Agarkar,4.0,0,34,1,8.5,7
33,Kolkata Knight Riders,IK Pathan,4.0,0,16,1,4.0,11
33,Kolkata Knight Riders,JR Hopes,4.0,0,25,1,6.25,5
33,Kolkata Knight Riders,M Morkel,4.0,0,42,1,10.5,11
33,Kolkata Knight Riders,UT Yadav,4.0,0,29,2,7.25,10
36,Kochi Tuskers Kerala,AB Agarkar,4.0,0,23,2,5.75,7
36,Kochi Tuskers Kerala,IK Pathan,4.0,0,27,2,6.75,10
36,Kochi Tuskers Kerala,M Morkel,4.0,0,18,3,4.5,12
36,Kochi Tuskers Kerala,RE van der Merwe,3.5,0,20,3,5.22,9
36,Kochi Tuskers Kerala,UT Yadav,3.0,0,28,0,9.33,8
41,Kochi Tuskers Kerala,AB Agarkar,3.0,0,18,0,6.0,7
41,Kochi Tuskers Kerala,IK Pathan,4.0,0,38,0,9.5,11
41,Kochi Tuskers Kerala,M Morkel,3.0,0,29,1,9.67,7
41,Kochi Tuskers Kerala,RE van der Merwe,3.0,0,15,1,5.0,8
41,Kochi Tuskers Kerala,UT Yadav,1.0,0,23,0,23.0,2
41,Kochi Tuskers Kerala,Y Nagar,1.0,0,15,0,15.0,0
46,Deccan Chargers,AB Agarkar,4.0,0,29,2,7.25,6
46,Deccan Chargers,AM Salvi,4.0,0,26,1,6.5,10
46,Deccan Chargers,IK Pathan,3.0,0,18,0,6.0,6
46,Deccan Chargers,JR Hopes,3.0,0,29,1,9.67,5
46,Deccan Chargers,M Morkel,4.0,0,37,0,9.25,9
46,Deccan Chargers,Y Nagar,1.0,0,20,0,20.0,1
46,Deccan Chargers,Y Venugopal Rao,1.0,0,12,0,12.0,0
49,Mumbai Indians,AB Agarkar,4.0,0,31,0,7.75,7
49,Mumbai Indians,IK Pathan,4.0,1,23,1,5.75,15
49,Mumbai Indians,JR Hopes,4.0,0,45,1,11.25,7
49,Mumbai Indians,M Morkel,4.0,0,49,1,12.25,7
49,Mumbai Indians,S Nadeem,4.0,0,28,1,7.0,5
56,Chennai Super Kings,AB Agarkar,4.0,0,49,1,12.25,7
56,Chennai Super Kings,AB McDonald,2.0,0,23,0,11.5,5
56,Chennai Super Kings,IK Pathan,4.0,0,40,1,10.0,5
56,Chennai Super Kings,JR Hopes,2.0,0,16,0,8.0,2
56,Chennai Super Kings,S Nadeem,4.0,0,26,0,6.5,9
56,Chennai Super Kings,VR Aaron,4.0,0,20,1,5.0,11
60,Kings XI Punjab,AM Salvi,4.0,0,40,2,10.0,7
60,Kings XI Punjab,IK Pathan,4.0,0,28,3,7.0,12
60,Kings XI Punjab,JR Hopes,3.0,0,27,0,9.0,8
60,Kings XI Punjab,M Morkel,4.0,0,22,1,5.5,11
60,Kings XI Punjab,S Sriram,1.0,0,25,0,25.0,0
60,Kings XI Punjab,VR Aaron,4.0,0,26,0,6.5,14
