match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
7,2018-04-12,Mumbai Indians,Rajiv Gandhi International Stadium,12,12,1,0,100.0,b M Markande,5
10,2018-04-14,Kolkata Knight Riders,Eden Gardens,27,21,2,1,128.57,b PP Chawla,5
16,2018-04-19,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,24,12,1,2,200.0,not out,7
20,2018-04-22,Chennai Super Kings,Rajiv Gandhi International Stadium,24,19,2,1,126.32,c SK Raina b KV Sharma,5
23,2018-04-24,Mumbai Indians,Wankhede Stadium,2,4,0,0,50.0,run out (),5
25,2018-04-26,Kings XI Punjab,Rajiv Gandhi International Stadium,28,29,3,0,96.55,c MA Agarwal b Mujeeb Ur Rahman,5
28,2018-04-29,Rajasthan Royals,Sawai Mansingh Stadium,6,6,1,0,100.0,b JC Archer,5
39,2018-05-07,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,35,32,5,0,109.38,c UT Yadav b TG Southee,5
46,2018-05-13,Chennai Super Kings,Maharashtra Cricket Association Stadium,8,6,1,0,133.33,not out,6
54,2018-05-19,Kolkata Knight Riders,Rajiv Gandhi International Stadium,10,7,2,0,142.86,c SP Narine b M Prasidh Krishna,7
57,2018-05-22,Chennai Super Kings,Wankhede Stadium,12,10,2,0,120.0,c MS Dhoni b DJ Bravo,5
59,2018-05-25,Kolkata Knight Riders,Eden Gardens,28,24,4,0,116.67,run out (),4
60,2018-05-27,Chennai Super Kings,Wankhede Stadium,23,15,2,1,153.33,c SK Raina b DJ Bravo,4
